date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_biontech_viert_kumulativ	dosen_biontech_fuenft_kumulativ	dosen_biontech_sechst_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_moderna_viert_kumulativ	dosen_moderna_fuenft_kumulativ	dosen_moderna_sechst_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_astra_viert_kumulativ	dosen_astra_fuenft_kumulativ	dosen_astra_sechst_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_johnson_viert_kumulativ	dosen_johnson_fuenft_kumulativ	dosen_johnson_sechst_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_novavax_viert_kumulativ	dosen_novavax_fuenft_kumulativ	dosen_novavax_sechst_kumulativ	dosen_valneva_kumulativ	dosen_valneva_erst_kumulativ	dosen_valneva_zweit_kumulativ	dosen_valneva_dritt_kumulativ	dosen_valneva_viert_kumulativ	dosen_valneva_fuenft_kumulativ	dosen_valneva_sechst_kumulativ	dosen_biontech_bivalent_kumulativ	dosen_biontech_bivalent_erst_kumulativ	dosen_biontech_bivalent_zweit_kumulativ	dosen_biontech_bivalent_dritt_kumulativ	dosen_biontech_bivalent_viert_kumulativ	dosen_biontech_bivalent_fuenft_kumulativ	dosen_biontech_bivalent_sechst_kumulativ	dosen_moderna_bivalent_kumulativ	dosen_moderna_bivalent_erst_kumulativ	dosen_moderna_bivalent_zweit_kumulativ	dosen_moderna_bivalent_dritt_kumulativ	dosen_moderna_bivalent_viert_kumulativ	dosen_moderna_bivalent_fuenft_kumulativ	dosen_moderna_bivalent_sechst_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_viert_kumulativ	dosen_fuenft_kumulativ	dosen_sechst_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_viert_differenz_zum_vortag	dosen_fuenft_differenz_zum_vortag	dosen_sechst_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	personen_auffrisch2_kumulativ	personen_auffrisch3_kumulativ	personen_auffrisch4_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2022-06-11	182355476	134494486	46523545	51113858	32508375	4344450	4236	22	31185077	5142584	6370971	18651919	1018193	1399	11	12802133	9278523	3514922	7990	695	3	0	3748148	3711339	11854	20021	4929	5	0	125632	64462	55806	3519	1741	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64720453	61067411	51191824	5370008	5743	37	9681	749	1003	2611	5290	27	1	1003	749	64720453	63361520	51191824	5370008	5743	37	0.77754	0.76122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-12	182357852	134496346	46523696	51114105	32508928	4345357	4238	22	31185532	5142615	6371017	18652041	1018448	1400	11	12802133	9278523	3514922	7990	695	3	0	3748150	3711339	11856	20021	4929	5	0	125691	64488	55830	3527	1742	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64720661	61067730	51192507	5371171	5746	37	2376	208	319	683	1163	3	0	319	208	64720661	63361839	51192507	5371171	5746	37	0.77755	0.76122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-13	182381071	134516523	46524372	51115466	32513846	4358558	4259	22	31188301	5142692	6371114	18652554	1020529	1401	11	12802135	9278523	3514922	7990	697	3	0	3748167	3711342	11868	20023	4929	5	0	125945	64584	55956	3555	1746	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64721513	61069326	51197968	5386459	5768	37	23219	852	1596	5461	15288	22	0	1596	852	64721513	63363435	51197968	5386459	5768	37	0.77756	0.76124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-14	182426948	134557073	46525526	51117666	32522830	4386755	4273	23	31193235	5142768	6371250	18653221	1024581	1404	11	12802137	9278523	3514924	7990	697	3	0	3748220	3711351	11876	20031	4957	5	0	126283	64689	56131	3579	1780	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64722857	61071847	51207651	5418770	5785	38	45877	1344	2521	9683	32311	17	1	2521	1344	64722857	63365956	51207651	5418770	5785	38	0.77757	0.76127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-15	182475197	134598938	46527176	51119859	32531260	4416296	4324	23	31199231	5142883	6371423	18654108	1029382	1424	11	12802137	9278523	3514924	7990	697	3	0	3748241	3711354	11882	20034	4966	5	0	126650	64828	56322	3607	1789	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64724764	61074410	51216999	5453130	5856	38	48249	1907	2563	9348	34360	71	0	2563	1907	64724764	63368519	51216999	5453130	5856	38	0.77759	0.7613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-16	182502392	134621493	46528084	51121224	32536235	4431587	4340	23	31203715	5142928	6371832	18654976	1032532	1436	11	12802137	9278523	3514924	7990	697	3	0	3748261	3711363	11889	20037	4967	5	0	126786	64863	56404	3616	1799	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64725761	61076273	51222854	5471582	5884	38	27195	997	1863	5855	18452	28	0	1863	997	64725761	63370382	51222854	5471582	5884	38	0.77761	0.76132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-17	182536103	134648597	46529039	51122884	32542609	4449670	4372	23	31209973	5142982	6371965	18656092	1037466	1457	11	12802137	9278523	3514924	7990	697	3	0	3748336	3711374	11899	20046	5012	5	0	127060	64951	56567	3633	1804	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64726869	61078239	51230370	5494649	5938	38	33711	1108	1966	7516	23067	54	0	1966	1108	64726869	63372348	51230370	5494649	5938	38	0.77762	0.76135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-18	182545954	134656050	46529524	51123539	32544415	4454156	4393	23	31212172	5143015	6372008	18656427	1039245	1466	11	12802137	9278523	3514924	7990	697	3	0	3748340	3711377	11899	20047	5012	5	0	127255	65029	56661	3654	1806	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64727468	61079031	51232533	5500916	5968	38	9851	599	792	2163	6267	30	0	792	599	64727468	63373140	51232533	5500916	5968	38	0.77763	0.76136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-19	182550403	134659375	46529740	51123807	32545260	4456152	4393	23	31213115	5143089	6372120	18656644	1039784	1467	11	12802171	9278523	3514924	7994	727	3	0	3748340	3711377	11899	20047	5012	5	0	127402	65081	56729	3679	1808	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64727810	61079479	51233624	5503483	5969	38	4449	342	448	1091	2567	1	0	448	342	64727810	63373588	51233624	5503483	5969	38	0.77763	0.76136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-20	182576152	134681152	46530500	51124941	32549702	4471570	4416	23	31216840	5143153	6372233	18657135	1042832	1476	11	12802173	9278523	3514926	7994	727	3	0	3748349	3711379	11901	20048	5016	5	0	127638	65185	56852	3688	1808	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64728740	61080853	51238567	5521953	6001	38	25749	930	1374	4943	18470	32	0	1374	930	64728740	63374962	51238567	5521953	6001	38	0.77764	0.76138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-21	182626025	134724760	46531639	51127084	32558041	4503526	4447	23	31222697	5143212	6372336	18657923	1047727	1488	11	12802174	9278524	3514926	7994	727	3	0	3748444	3711390	11914	20052	5083	5	0	127950	65303	57011	3712	1819	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64730068	61083271	51247722	5558882	6044	38	49873	1328	2418	9155	36929	43	0	2418	1328	64730068	63377380	51247722	5558882	6044	38	0.77766	0.76141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-22	182681029	134771773	46532736	51128984	32566234	4539278	4518	23	31230237	5143291	6372520	18658935	1053971	1509	11	12802175	9278524	3514927	7994	727	3	0	3748557	3711396	11921	20071	5164	5	0	128287	65432	57172	3748	1830	101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64731379	61085524	51256982	5600970	6136	38	55004	1311	2253	9260	42088	92	0	2253	1311	64731379	63379633	51256982	5600970	6136	38	0.77767	0.76143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-23	182745548	134828160	46534091	51131266	32575852	4582352	4576	23	31238053	5143364	6372647	18659836	1060671	1523	12	12802181	9278525	3514932	7994	727	3	0	3748585	3711396	11921	20072	5191	5	0	128569	65518	57322	3774	1849	102	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64732894	61088088	51267528	5650790	6209	39	64519	1515	2564	10546	49820	73	1	2564	1515	64732894	63382197	51267528	5650790	6209	39	0.77769	0.76147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-24	182794290	134869297	46535462	51133503	32583849	4611839	4621	23	31245219	5143574	6372861	18660786	1066443	1543	12	12802181	9278525	3514932	7994	727	3	0	3748641	3711405	11926	20083	5222	5	0	128952	65659	57531	3799	1857	102	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64734625	61090753	51276511	5686088	6274	39	48742	1731	2665	8983	35298	65	0	2665	1731	64734625	63384862	51276511	5686088	6274	39	0.77771	0.7615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-25	182806562	134878808	46536041	51134320	32586383	4617388	4653	23	31247752	5143626	6372926	18661227	1068407	1554	12	12802182	9278525	3514933	7994	727	3	0	3748645	3711407	11927	20084	5222	5	0	129175	65745	57626	3832	1866	102	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64735344	61091732	51279520	5693610	6317	39	12272	719	979	3009	7522	43	0	979	719	64735344	63385841	51279520	5693610	6317	39	0.77772	0.76151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-26	182809841	134881478	46536219	51134615	32587057	4618900	4664	23	31248270	5143679	6372980	18661320	1068724	1555	12	12802182	9278525	3514933	7994	727	3	0	3748645	3711407	11927	20084	5222	5	0	129266	65768	57646	3861	1885	102	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64735598	61092101	51280316	5695458	6329	39	3279	254	369	796	1848	12	0	369	254	64735598	63386210	51280316	5695458	6329	39	0.77773	0.76151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-27	182834412	134902460	46536870	51135673	32591551	4633663	4680	23	31251646	5143768	6373096	18661824	1071387	1559	12	12802183	9278525	3514934	7994	727	3	0	3748683	3711413	11931	20106	5228	5	0	129440	65844	57720	3883	1886	103	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64736420	61093354	51285358	5712891	6350	39	24571	822	1253	5042	17433	21	0	1253	822	64736420	63387463	51285358	5712891	6350	39	0.77773	0.76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-28	182890264	134952045	46538828	51138284	32601219	4668967	4723	24	31257239	5143865	6373271	18662704	1075818	1569	12	12802210	9278541	3514940	7994	731	4	0	3748985	3711638	11981	20112	5249	5	0	129785	65967	57870	3936	1904	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64738839	61096346	51295965	5752669	6404	41	55852	2419	2992	10607	39778	54	2	2992	2419	64738839	63390455	51295965	5752669	6404	41	0.77776	0.76156	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-29	182944878	134999768	46540083	51140221	32610249	4704424	4767	24	31263775	5143950	6373415	18663574	1081235	1589	12	12802223	9278541	3514940	7994	744	4	0	3749085	3711640	11985	20117	5338	5	0	130027	66056	57987	3962	1914	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64740270	61098548	51305896	5793655	6468	41	54614	1431	2202	9931	40986	64	0	2202	1431	64740270	63392657	51305896	5793655	6468	41	0.77778	0.76159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-06-30	183006322	135054551	46541524	51142830	32621229	4744126	4818	24	31270104	5144006	6373544	18664917	1086020	1605	12	12802225	9278541	3514942	7994	744	4	0	3749114	3711640	11989	20124	5356	5	0	130328	66165	58125	4000	1930	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64741876	61101430	51318264	5838176	6535	41	61444	1606	2882	12368	44521	67	0	2882	1606	64741876	63395539	51318264	5838176	6535	41	0.7778	0.76163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-01	183042137	135085200	46542698	51144533	32627366	4765706	4873	24	31274925	5144042	6373633	18665711	1089907	1620	12	12802225	9278541	3514942	7994	744	4	0	3749162	3711680	11995	20126	5356	5	0	130625	66244	58266	4071	1936	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64743205	61103369	51325268	5863649	6605	41	35815	1329	1939	7004	25473	70	0	1939	1329	64743205	63397478	51325268	5863649	6605	41	0.77782	0.76165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-02	183052630	135093591	46543177	51145330	32630155	4770006	4899	24	31276885	5144050	6373658	18665989	1091548	1628	12	12802243	9278541	3514942	7994	762	4	0	3749165	3711681	11995	20126	5358	5	0	130746	66271	58340	4090	1937	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64743720	61104265	51328354	5869611	6639	41	10493	515	896	3086	5962	34	0	896	515	64743720	63398374	51328354	5869611	6639	41	0.77782	0.76166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-03	183055341	135095837	46543265	51145506	32630755	4771384	4903	24	31277308	5144053	6373676	18666079	1091860	1628	12	12802243	9278541	3514942	7994	762	4	0	3749166	3711681	11996	20126	5358	5	0	130787	66284	58350	4099	1946	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64743824	61104470	51329053	5871310	6643	41	2711	104	205	699	1699	4	0	205	104	64743824	63398579	51329053	5871310	6643	41	0.77782	0.76166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-04	183076447	135113955	46543818	51146376	32634962	4783858	4917	24	31280178	5144082	6373728	18666639	1094082	1635	12	12802247	9278542	3514942	7996	763	4	0	3749172	3711682	12000	20127	5358	5	0	130895	66321	58405	4110	1951	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64744445	61105451	51333834	5886012	6664	41	21106	621	981	4781	14702	21	0	981	621	64744445	63399560	51333834	5886012	6664	41	0.77783	0.76167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-05	183124181	135156362	46544832	51147986	32642228	4816342	4949	25	31285275	5144160	6373815	18667296	1098352	1640	12	12802248	9278542	3514942	7996	764	4	0	3749204	3711691	12003	20135	5370	5	0	131092	66381	58498	4128	1977	103	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64745606	61107244	51341783	5922805	6701	42	47734	1161	1793	7949	36793	37	1	1793	1161	64745606	63401353	51341783	5922805	6701	42	0.77785	0.7617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-06	183176816	135202628	46545954	51149784	32650222	4851628	5014	26	31291357	5144227	6373909	18668006	1103547	1656	12	12802249	9278542	3514943	7996	764	4	0	3749234	3711706	12005	20139	5379	5	0	131348	66477	58634	4141	1987	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64746906	61109275	51350504	5963305	6783	43	52635	1300	2031	8721	40500	82	1	2031	1300	64746906	63403384	51350504	5963305	6783	43	0.77786	0.76172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-07	183237337	135255988	46547325	51152464	32659913	4891199	5061	26	31298150	5144296	6374033	18668867	1109270	1671	13	12802262	9278548	3514949	7997	764	4	0	3749299	3711717	12013	20154	5410	5	0	131638	66575	58766	4181	2007	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64748461	61112225	51361112	6008650	6845	44	60521	1555	2950	10608	45345	62	1	2950	1555	64748461	63406334	51361112	6008650	6845	44	0.77788	0.76176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-08	183279948	135292497	46548458	51154147	32666832	4917929	5105	26	31303896	5144380	6374153	18669688	1113968	1693	14	12802262	9278548	3514949	7997	764	4	0	3749347	3711733	12019	20164	5426	5	0	131946	66681	58921	4207	2028	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64749800	61114189	51368888	6040115	6911	45	42611	1339	1964	7776	31465	66	1	1964	1339	64749800	63408298	51368888	6040115	6911	45	0.7779	0.76178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-09	183291562	135301572	46548960	51154811	32669064	4923582	5129	26	31306273	5144423	6374190	18670065	1115865	1716	14	12802262	9278548	3514949	7997	764	4	0	3749360	3711741	12021	20165	5428	5	0	132095	66732	58998	4223	2033	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64750404	61114969	51371514	6047672	6958	45	11614	604	780	2626	7557	47	0	780	604	64750404	63409078	51371514	6047672	6958	45	0.7779	0.76179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-10	183294361	135303829	46549027	51154928	32669573	4925139	5136	26	31306757	5144430	6374206	18670143	1116248	1716	14	12802265	9278548	3514949	8000	764	4	0	3749361	3711741	12022	20165	5428	5	0	132149	66741	59022	4236	2041	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64750487	61115127	51372117	6049620	6965	45	2799	83	158	603	1948	7	0	158	83	64750487	63409236	51372117	6049620	6965	45	0.7779	0.76179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-11	183319592	135325022	46549861	51156023	32674500	4939454	5158	26	31310182	5144500	6374294	18670593	1119062	1719	14	12802273	9278553	3514949	8000	767	4	0	3749449	3711749	12022	20176	5497	5	0	132666	66806	59441	4254	2056	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64751469	61116729	51377523	6066836	6990	45	25231	982	1602	5406	17216	25	0	1602	982	64751469	63410838	51377523	6066836	6990	45	0.77792	0.76181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-12	183377100	135375367	46551159	51158013	32681993	4978949	5226	27	31317000	5144562	6374383	18671254	1125046	1741	14	12802273	9278553	3514949	8000	767	4	0	3749509	3711767	12030	20186	5521	5	0	132951	66903	59588	4280	2071	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64752944	61118963	51385713	6112354	7080	46	57508	1475	2234	8190	45518	90	1	2234	1475	64752944	63413072	51385713	6112354	7080	46	0.77793	0.76184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-13	183437165	135427214	46552228	51159757	32690030	5019871	5301	27	31325011	5144605	6374505	18672076	1132042	1768	15	12802276	9278554	3514950	8000	768	4	0	3749527	3711769	12034	20196	5523	5	0	133137	66972	59676	4297	2083	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64754128	61120922	51394599	6160287	7182	47	60065	1184	1959	8886	47933	102	1	1959	1184	64754128	63415031	51394599	6160287	7182	47	0.77795	0.76186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-14	183502978	135484305	46553288	51161517	32698462	5065665	5346	27	31333516	5144639	6374570	18672853	1139646	1793	15	12802278	9278556	3514950	8000	768	4	0	3749554	3711784	12037	20196	5532	5	0	133325	67027	59754	4323	2112	104	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64755294	61122828	51403834	6213723	7252	47	65813	1166	1906	9235	53436	70	0	1906	1166	64755294	63416937	51403834	6213723	7252	47	0.77796	0.76188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-15	183557867	135528945	46554411	51163219	32705173	5100690	5425	27	31343442	5144765	6374904	18673832	1148088	1838	15	12802279	9278556	3514950	8001	768	4	0	3749643	3711854	12042	20199	5543	5	0	133558	67109	59865	4342	2132	105	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64756695	61124980	51411547	6257221	7377	47	54889	1401	2152	7713	43498	125	0	2152	1401	64756695	63419089	51411547	6257221	7377	47	0.77798	0.76191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-16	183574339	135541259	46554965	51163900	32707685	5109190	5492	27	31347393	5144801	6374942	18674274	1151488	1873	15	12802294	9278556	3514950	8003	781	4	0	3749644	3711855	12042	20199	5543	5	0	133749	67190	59945	4362	2142	105	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64757367	61125779	51414523	6269144	7479	47	16472	672	799	2976	11923	102	0	799	672	64757367	63419888	51414523	6269144	7479	47	0.77799	0.76192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-17	183578246	135544309	46555088	51164068	32708344	5111288	5494	27	31348177	5144819	6374971	18674377	1152121	1874	15	12802294	9278556	3514950	8003	781	4	0	3749649	3711855	12045	20201	5543	5	0	133817	67207	59960	4377	2163	105	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64757525	61125994	51415302	6271896	7482	47	3907	158	215	779	2752	3	0	215	158	64757525	63420103	51415302	6271896	7482	47	0.77799	0.76192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-18	183604514	135566251	46555667	51164881	32712365	5127760	5551	27	31352323	5144849	6375031	18674884	1155664	1880	15	12802318	9278560	3514950	8006	798	4	0	3749689	3711873	12060	20207	5544	5	0	133933	67255	60008	4389	2169	107	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64758204	61126930	51419851	6291935	7547	47	26268	679	936	4549	20039	65	0	936	679	64758204	63421039	51419851	6291935	7547	47	0.778	0.76193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-19	183656783	135612427	46556492	51166214	32718374	5165728	5592	27	31358162	5144962	6375174	18675541	1160584	1885	16	12802318	9278560	3514950	8006	798	4	0	3749729	3711886	12076	20215	5547	5	0	134147	67325	60109	4417	2184	107	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64759225	61128523	51426553	6334841	7593	48	52269	1021	1593	6702	42906	46	1	1593	1021	64759225	63422632	51426553	6334841	7593	48	0.77801	0.76195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-20	183707697	135657196	46557357	51167549	32724347	5202254	5662	27	31364100	5145013	6375252	18676120	1165787	1912	16	12802318	9278560	3514950	8006	798	4	0	3749758	3711892	12084	20217	5560	5	0	134325	67379	60189	4429	2215	108	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64760201	61130024	51433119	6376614	7691	48	50914	976	1501	6566	41773	98	0	1501	976	64760201	63424133	51433119	6376614	7691	48	0.77802	0.76197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-21	183771763	135713084	46558403	51169106	32731848	5247992	5708	27	31371964	5145112	6375369	18676879	1172651	1937	16	12802318	9278560	3514950	8006	798	4	0	3749822	3711924	12084	20223	5586	5	0	134575	67457	60302	4465	2237	109	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64761456	61131811	51441421	6429264	7763	48	64066	1255	1787	8302	52650	72	0	1787	1255	64761456	63425920	51441421	6429264	7763	48	0.77804	0.76199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-22	183820901	135754610	46559877	51171044	32737716	5280183	5763	27	31378832	5145160	6375464	18677516	1178717	1959	16	12802318	9278560	3514950	8006	798	4	0	3750285	3712354	12090	20229	5607	5	0	134856	67553	60427	4506	2256	109	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64763504	61133975	51447973	6467561	7840	48	49138	2048	2164	6552	38297	77	0	2164	2048	64763504	63428084	51447973	6467561	7840	48	0.77806	0.76202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-23	183832038	135763141	46560344	51171613	32739464	5285870	5823	27	31381251	5145191	6375509	18677844	1180702	1989	16	12802318	9278560	3514950	8006	798	4	0	3750290	3712355	12092	20231	5607	5	0	135038	67606	60492	4542	2284	109	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64764056	61134656	51450087	6475261	7930	48	11137	552	681	2114	7700	90	0	681	552	64764056	63428765	51450087	6475261	7930	48	0.77807	0.76202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-24	183836295	135766701	46560653	51172051	32740536	5287605	5829	27	31381855	5145228	6375543	18677939	1181136	1993	16	12802318	9278560	3514950	8006	798	4	0	3750292	3712356	12093	20231	5607	5	0	135129	67631	60534	4558	2292	109	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64764428	61135171	51451270	6477438	7940	48	4257	372	515	1183	2177	10	0	515	372	64764428	63429280	51451270	6477438	7940	48	0.77807	0.76203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-25	183858600	135786085	46561149	51172847	32744009	5302200	5853	27	31384644	5145258	6375591	18678217	1183556	2006	16	12802328	9278567	3514950	8007	800	4	0	3750303	3712359	12097	20234	5608	5	0	135240	67671	60581	4573	2301	109	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64765004	61136066	51455040	6494465	7977	48	22305	576	895	3770	17027	37	0	895	576	64765004	63430175	51455040	6494465	7977	48	0.77808	0.76204	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-26	183910038	135831713	46562124	51174318	32750260	5339081	5903	27	31390188	5145319	6375703	18678772	1188364	2014	16	12802329	9278568	3514950	8007	800	4	0	3750310	3712363	12098	20235	5609	5	0	135498	67759	60679	4622	2323	109	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64766133	61137748	51461896	6536177	8035	49	51438	1129	1682	6856	41712	58	1	1682	1129	64766133	63431857	51461896	6536177	8035	49	0.77809	0.76206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
